word,delta_cos,neighbor_jaccard,change_score
রসিকতা,0.8133315145969391,0.0,1.813331514596939
কাজী,0.8129124343395233,0.0,1.8129124343395233
সুপ,0.8120494782924652,0.0,1.8120494782924652
একদিনে,0.811333641409874,0.0,1.811333641409874
পশ্চিমবঙ্গ,0.8112823218107224,0.0,1.8112823218107224
বাপা,0.810979887843132,0.0,1.810979887843132
পাইথন,0.8108478635549545,0.0,1.8108478635549545
এদিন,0.8107033669948578,0.0,1.8107033669948578
উত্তাল,0.8104156851768494,0.0,1.8104156851768494
বলিষ্ঠ,0.8103927075862885,0.0,1.8103927075862885
করান,0.8098455518484116,0.0,1.8098455518484116
মার্কিন,0.8096857517957687,0.0,1.8096857517957687
চুক্তি,0.8096041232347488,0.0,1.8096041232347488
আত্মসমর্পণ,0.8095487952232361,0.0,1.809548795223236
বিক্ষোভ,0.8094560652971268,0.0,1.8094560652971268
আমদানি,0.8094402104616165,0.0,1.8094402104616165
কার্যত,0.8094016164541245,0.0,1.8094016164541245
লাঞ্ছিত,0.8087834566831589,0.0,1.8087834566831589
চবি,0.8087040930986404,0.0,1.8087040930986404
এড,0.8086380213499069,0.0,1.808638021349907
এলাহী,0.8086134940385818,0.0,1.8086134940385818
২টি,0.808358907699585,0.0,1.808358907699585
আকত,0.8083076626062393,0.0,1.8083076626062393
পরিবর্তনে,0.8078249990940094,0.0,1.8078249990940094
উনিশ,0.8074280768632889,0.0,1.8074280768632889
বিন্দু,0.8064560294151306,0.0,1.8064560294151306
সৌরভ,0.806222066283226,0.0,1.806222066283226
চ্যানেল,0.8059942722320557,0.0,1.8059942722320557
যেতেন,0.8058394491672516,0.0,1.8058394491672516
বাইরেও,0.8054384887218475,0.0,1.8054384887218475
অবরোধ,0.8049051761627197,0.0,1.8049051761627197
বক্তা,0.8047061413526535,0.0,1.8047061413526535
আহবান,0.8046543002128601,0.0,1.80465430021286
আলে,0.8046360164880753,0.0,1.8046360164880753
অমিত,0.804229661822319,0.0,1.804229661822319
সাফা,0.8040726184844971,0.0,1.804072618484497
এগ,0.8037849366664886,0.0,1.8037849366664886
অধীন,0.8036357313394547,0.0,1.8036357313394547
হুই,0.8025845140218735,0.0,1.8025845140218735
ভোলা,0.8024918586015701,0.0,1.8024918586015701
নিহত,0.802294597029686,0.0,1.802294597029686
চাইল,0.8018269836902618,0.0,1.8018269836902618
পুর,0.8013757169246674,0.0,1.8013757169246674
নবী,0.8011174350976944,0.0,1.8011174350976944
কেবিনে,0.8008375018835068,0.0,1.8008375018835068
সহযোগী,0.8007326871156693,0.0,1.8007326871156693
কার্যকর,0.8001979440450668,0.0,1.8001979440450668
বাল,0.8001174032688141,0.0,1.800117403268814
জালাল,0.7997922003269196,0.0,1.7997922003269196
গুলো,0.799497440457344,0.0,1.799497440457344
খরচে,0.7993926852941513,0.0,1.7993926852941513
আড্ডা,0.7993468046188354,0.0,1.7993468046188354
কুলি,0.7990842461585999,0.0,1.7990842461585999
ফিস,0.7990783154964447,0.0,1.7990783154964447
সাবু,0.7987461686134338,0.0,1.7987461686134338
রবির,0.7987243682146072,0.0,1.7987243682146072
ভিক্টর,0.7986301779747009,0.0,1.798630177974701
উদঘাটন,0.7985826730728149,0.0,1.798582673072815
হতাহত,0.7981261163949966,0.0,1.7981261163949966
পরিকল্পিত,0.7979373931884766,0.0,1.7979373931884766
বিলুপ্ত,0.7978231012821198,0.0,1.7978231012821198
বসবে,0.7975014746189117,0.0,1.7975014746189117
কামা,0.7974920272827148,0.0,1.7974920272827148
বাঙলা,0.7972024828195572,0.0,1.7972024828195572
আনি,0.7970485240221024,0.0,1.7970485240221024
কাটাকা,0.7969887554645538,0.0,1.7969887554645538
আকবর,0.7969224900007248,0.0,1.7969224900007248
মোম,0.7968773692846298,0.0,1.7968773692846298
দীন,0.7959062159061432,0.0,1.7959062159061432
অলীক,0.7958989292383194,0.0,1.7958989292383194
পেপারে,0.7956601083278656,0.0,1.7956601083278656
ইশ,0.7954030930995941,0.0,1.7954030930995941
সংস্কারে,0.7952853441238403,0.0,1.7952853441238403
পাণ্ডে,0.7950761318206787,0.0,1.7950761318206787
কারিগর,0.7950096428394318,0.0,1.7950096428394318
ওদিকে,0.7947386354207993,0.0,1.7947386354207993
হুমকি,0.7946873009204865,0.0,1.7946873009204865
চুক্তির,0.7940729558467865,0.0,1.7940729558467865
যশোর,0.7938202470541,0.0,1.7938202470541
ঠিকম,0.7936949878931046,0.0,1.7936949878931046
ভারাক্রান্ত,0.793496161699295,0.0,1.793496161699295
মাম,0.7932857871055603,0.0,1.7932857871055603
তারকা,0.7931525111198425,0.0,1.7931525111198425
সিকদ,0.7930195182561874,0.0,1.7930195182561874
বিনোদ,0.7926227152347565,0.0,1.7926227152347565
বরাত,0.7925600707530975,0.0,1.7925600707530975
শাজাহান,0.7924583256244659,0.0,1.792458325624466
সূত্রে,0.7919948250055313,0.0,1.7919948250055313
রাকা,0.7919359803199768,0.0,1.7919359803199768
টিল,0.7919117361307144,0.0,1.7919117361307144
ফিত,0.7918561697006226,0.0,1.7918561697006226
মধুপুরে,0.7917968779802322,0.0,1.7917968779802322
কংগ্রেস,0.7917722016572952,0.0,1.7917722016572952
শর্মা,0.7913507670164108,0.0,1.7913507670164108
মলে,0.7913348227739334,0.0,1.7913348227739334
বেঞ্চ,0.7911524325609207,0.0,1.7911524325609207
দেয়া,0.790925458073616,0.0,1.790925458073616
সবশেষ,0.7907770723104477,0.0,1.7907770723104477
ধারা,0.7907721251249313,0.0,1.7907721251249313
ভারপ্রাপ্ত,0.7906481772661209,0.0,1.790648177266121
আগাম,0.7906425297260284,0.0,1.7906425297260284
বিলা,0.7902684807777405,0.0,1.7902684807777405
কর্মকাণ্ড,0.7896646857261658,0.0,1.7896646857261658
মাধব,0.7895630300045013,0.0,1.7895630300045013
অর্ধ,0.7894268184900284,0.0,1.7894268184900284
ডেড,0.7893163859844208,0.0,1.7893163859844208
সোমব,0.7892388999462128,0.0,1.7892388999462128
অগত্যা,0.7888761758804321,0.0,1.7888761758804321
আত,0.7887028455734253,0.0,1.7887028455734253
পিপি,0.788556843996048,0.0,1.788556843996048
শুদ্ধ,0.7884306311607361,0.0,1.788430631160736
যায়নি,0.7880476266145706,0.0,1.7880476266145706
শীতল,0.7877310961484909,0.0,1.787731096148491
সবটুকু,0.7869243621826172,0.0,1.7869243621826172
চ্যালেঞ্জ,0.786670133471489,0.0,1.786670133471489
বাঘা,0.7865340411663055,0.0,1.7865340411663055
ক্যাম্পে,0.7858553528785706,0.0,1.7858553528785706
ফেলেছি,0.7856247425079346,0.0,1.7856247425079346
অভ্যন্তরে,0.785150796175003,0.0,1.785150796175003
মাইন,0.784707173705101,0.0,1.784707173705101
ব্যারাক,0.7846503406763077,0.0,1.7846503406763077
ব্যতিক্রম,0.7845162004232407,0.0,1.7845162004232407
চাইছি,0.7842195928096771,0.0,1.7842195928096771
ইউরোপীয়,0.7839427590370178,0.0,1.7839427590370178
কারবারি,0.7839294373989105,0.0,1.7839294373989105
প্রত্যাশী,0.7838363647460938,0.0,1.7838363647460938
আসন্ন,0.7836097478866577,0.0,1.7836097478866577
পোশা,0.7832879722118378,0.0,1.7832879722118378
বো,0.7831027209758759,0.0,1.7831027209758759
পালিত,0.782864049077034,0.0,1.782864049077034
অভ্যেস,0.7823390811681747,0.0,1.7823390811681747
থাবা,0.7822078764438629,0.0,1.782207876443863
গোপালপুর,0.7921780198812485,0.010101010101010102,1.7820770097802385
লাই,0.7819874584674835,0.0,1.7819874584674835
ওন,0.7818446755409241,0.0,1.781844675540924
অবশিষ্ট,0.7817770689725876,0.0,1.7817770689725876
জায়গায়,0.7816821932792664,0.0,1.7816821932792664
ধ্যান,0.7814723402261734,0.0,1.7814723402261734
সমর্থনে,0.7813433408737183,0.0,1.7813433408737183
বিজ্ঞপ্তি,0.7812952101230621,0.0,1.7812952101230621
শুরুতে,0.7812303453683853,0.0,1.7812303453683853
রাজকুমার,0.7807667702436447,0.0,1.7807667702436447
আসুন,0.7804655283689499,0.0,1.78046552836895
সবুর,0.7801504135131836,0.0,1.7801504135131836
বিজ্ঞ,0.780112236738205,0.0,1.780112236738205
শুনি,0.7800066918134689,0.0,1.780006691813469
বাক,0.7797552347183228,0.0,1.7797552347183228
র্যা,0.7796756029129028,0.0,1.7796756029129028
বিস্তারিত,0.7795987129211426,0.0,1.7795987129211426
বিশেষভাবে,0.7795297354459763,0.0,1.7795297354459763
বনানীর,0.7794387191534042,0.0,1.7794387191534042
প্রদর্শনী,0.7793503701686859,0.0,1.779350370168686
অভিভূত,0.7792599946260452,0.0,1.7792599946260452
ম্যাট,0.7790233790874481,0.0,1.7790233790874481
কারু,0.7790225893259048,0.0,1.7790225893259048
নির,0.7787485122680664,0.0,1.7787485122680664
অনুপস্থিতি,0.7783614099025726,0.0,1.7783614099025726
থাকলো,0.7783247977495193,0.0,1.7783247977495193
সুন্দরী,0.778295710682869,0.0,1.778295710682869
তাছাড়া,0.7782912701368332,0.0,1.7782912701368332
বারো,0.7781699746847153,0.0,1.7781699746847153
এনা,0.7780696004629135,0.0,1.7780696004629135
হিম,0.7779918611049652,0.0,1.7779918611049652
করিম,0.7779515236616135,0.0,1.7779515236616135
ঝুলে,0.777816116809845,0.0,1.777816116809845
এছাড়া,0.7770034074783325,0.0,1.7770034074783325
চেয়,0.7769376039505005,0.0,1.7769376039505005
নিখিল,0.7768400013446808,0.0,1.7768400013446808
কটাক্ষ,0.7767911553382874,0.0,1.7767911553382874
আরেকজন,0.7767654359340668,0.0,1.7767654359340668
হামা,0.776647686958313,0.0,1.776647686958313
অচেনা,0.776606097817421,0.0,1.776606097817421
সিন্ধু,0.7765324264764786,0.0,1.7765324264764786
নিয়েছি,0.7765291035175323,0.0,1.7765291035175323
মোকাবিলা,0.7763877511024475,0.0,1.7763877511024475
খাজা,0.7762285470962524,0.0,1.7762285470962524
আক্রমণে,0.7761988341808319,0.0,1.776198834180832
মুখ্য,0.7761930972337723,0.0,1.7761930972337723
তুষ,0.7761221528053284,0.0,1.7761221528053284
প্রত্যাশিত,0.7760927826166153,0.0,1.7760927826166153
দিছ,0.785999983549118,0.010101010101010102,1.775898973448108
কঠোরভাবে,0.7758321762084961,0.0,1.775832176208496
গিয়েছেন,0.7756457626819611,0.0,1.775645762681961
দেখাশোনা,0.7754924595355988,0.0,1.7754924595355988
পেপ,0.7752126008272171,0.0,1.775212600827217
সংলাপে,0.7749671041965485,0.0,1.7749671041965485
খুলন,0.7748980820178986,0.0,1.7748980820178986
নাগর,0.7748693525791168,0.0,1.7748693525791168
শশী,0.7747160941362381,0.0,1.774716094136238
শেয়,0.7746418565511703,0.0,1.7746418565511703
চুমকি,0.7742762416601181,0.0,1.774276241660118
গ্রে,0.774224042892456,0.0,1.774224042892456
শুর,0.7741470485925674,0.0,1.7741470485925674
মোচন,0.7739404588937759,0.0,1.773940458893776
বাসন্তী,0.7737953960895538,0.0,1.7737953960895538
সিটি,0.7736024111509323,0.0,1.7736024111509323
সিংএর,0.7731608301401138,0.0,1.7731608301401138
বণিক,0.7729420810937881,0.0,1.7729420810937881
মুনি,0.7728170901536942,0.0,1.7728170901536942
দুটোর,0.7727382332086563,0.0,1.7727382332086563
হ্যারি,0.7726824730634689,0.0,1.772682473063469
সবে,0.7725776582956314,0.0,1.7725776582956314
কটা,0.7722318172454834,0.0,1.7722318172454834
তাঁত,0.7717439383268356,0.0,1.7717439383268356
রঞ্জিত,0.7716245502233505,0.0,1.7716245502233505
থরে,0.7714937180280685,0.0,1.7714937180280685
বিবি,0.7710588574409485,0.0,1.7710588574409485
বহিরাগত,0.7709670662879944,0.0,1.7709670662879944
ভোল,0.7709577530622482,0.0,1.7709577530622482
সম্ভাব্য,0.7707889378070831,0.0,1.7707889378070831
ষাট,0.77047498524189,0.0,1.77047498524189
মাজা,0.7703845053911209,0.0,1.770384505391121
রেড,0.7703511416912079,0.0,1.7703511416912079
থামে,0.7700165212154388,0.0,1.7700165212154388
কুমার,0.7697711884975433,0.0,1.7697711884975433
অনুকূলে,0.7696002870798111,0.0,1.769600287079811
সংঘর্ষে,0.7695786654949188,0.0,1.7695786654949188
লীগে,0.7695621401071548,0.0,1.7695621401071548
গো,0.7695100456476212,0.0,1.7695100456476212
শীল,0.7694922983646393,0.0,1.7694922983646393
একুশে,0.7694364786148071,0.0,1.7694364786148071
কোম্পানী,0.768886387348175,0.0,1.768886387348175
ফিল্ড,0.7688818871974945,0.0,1.7688818871974945
রাতারাতি,0.7687627524137497,0.0,1.7687627524137497
ছাত,0.7680285274982452,0.0,1.7680285274982452
পেরেছি,0.7679437845945358,0.0,1.7679437845945358
যোগী,0.7679437398910522,0.0,1.7679437398910522
বজায়,0.7678783237934113,0.0,1.7678783237934113
নগরে,0.7678393125534058,0.0,1.7678393125534058
পথিমধ্যে,0.7678102254867554,0.0,1.7678102254867554
আমে,0.7677957266569138,0.0,1.7677957266569138
রাজধানীর,0.7677706778049469,0.0,1.767770677804947
ঋষি,0.7676273137331009,0.0,1.767627313733101
মানি,0.7673340886831284,0.0,1.7673340886831284
প্রার্থনার,0.76714788377285,0.0,1.76714788377285
আঁচল,0.7668102830648422,0.0,1.7668102830648422
নিরাপত্ত,0.7667595893144608,0.0,1.7667595893144608
শিষ্য,0.7666947841644287,0.0,1.7666947841644287
রাজকুম,0.7665200680494308,0.0,1.7665200680494308
জাক,0.7664913237094879,0.0,1.766491323709488
পান্তা,0.7663427144289017,0.0,1.7663427144289017
মোঃ,0.766217365860939,0.0,1.766217365860939
মু,0.7660856693983078,0.0,1.7660856693983078
বিভোর,0.7660577744245529,0.0,1.766057774424553
রয়েছেন,0.7656862586736679,0.0,1.765686258673668
চার্লস,0.7655733674764633,0.0,1.7655733674764633
দের,0.76556196808815,0.0,1.76556196808815
প্রতিরোধে,0.7655262649059296,0.0,1.7655262649059296
ট্রা,0.7654624879360199,0.0,1.76546248793602
আক্ত,0.7652274370193481,0.0,1.7652274370193481
সংক্ষিপ্ত,0.7648289501667023,0.0,1.7648289501667023
এগোচ্,0.7647338658571243,0.0,1.7647338658571243
তিরিশ,0.7645271569490433,0.0,1.7645271569490433
সিভিল,0.7645229548215866,0.0,1.7645229548215866
বুলু,0.7643544971942902,0.0,1.7643544971942902
বিক্রম,0.7639930546283722,0.0,1.7639930546283722
সাথী,0.7639323174953461,0.0,1.763932317495346
শ্রমিক,0.7637050300836563,0.0,1.7637050300836563
হামল,0.7636363804340363,0.0,1.7636363804340363
সতীর্থ,0.7635536640882492,0.0,1.7635536640882492
মজুত,0.7635307610034943,0.0,1.7635307610034943
মালপত্র,0.7635289430618286,0.0,1.7635289430618286
মুশকিল,0.7634826004505157,0.0,1.7634826004505157
বহুল,0.7634638249874115,0.0,1.7634638249874115
বিদায়,0.7634634226560593,0.0,1.7634634226560593
চাকর,0.7634300589561462,0.0,1.7634300589561462
বনানী,0.7634063512086868,0.0,1.7634063512086868
ক্যান,0.7633925527334213,0.0,1.7633925527334213
মহানগর,0.7633134871721268,0.0,1.7633134871721268
ভাণ্ড,0.7632003873586655,0.0,1.7632003873586655
গ্রুপ,0.7630608826875687,0.0,1.7630608826875687
প্রতিপক্ষ,0.7629454433917999,0.0,1.7629454433918
জানাল,0.7629406452178955,0.0,1.7629406452178955
জোড়া,0.762856513261795,0.0,1.762856513261795
দিনরাত,0.762794703245163,0.0,1.762794703245163
সারির,0.7627342045307159,0.0,1.762734204530716
মতিগতি,0.7627056688070297,0.0,1.7627056688070297
উপচে,0.7626655995845795,0.0,1.7626655995845795
সাবান,0.7625670731067657,0.0,1.7625670731067657
ড্রাইভার,0.7625517398118973,0.0,1.7625517398118973
গিল,0.762509286403656,0.0,1.762509286403656
সাফ,0.7624490410089493,0.0,1.7624490410089493
এও,0.7623921036720276,0.0,1.7623921036720276
ফ্যামি,0.7622026205062866,0.0,1.7622026205062866
বন্ধনে,0.7621964067220688,0.0,1.7621964067220688
তামাক,0.7621937394142151,0.0,1.762193739414215
পোস্ট,0.7621409893035889,0.0,1.7621409893035889
অংশটুকু,0.7621099948883057,0.0,1.7621099948883057
নেমেছিল,0.7618758380413055,0.0,1.7618758380413055
একত্রিত,0.761850968003273,0.0,1.761850968003273
বেআইনি,0.7618072330951691,0.0,1.761807233095169
মিশন,0.7616612911224365,0.0,1.7616612911224365
দেয়নি,0.761617049574852,0.0,1.761617049574852
চড়া,0.7614271938800812,0.0,1.7614271938800812
মিজ,0.7612727880477905,0.0,1.7612727880477905
অপরিচিত,0.7611851841211319,0.0,1.761185184121132
চাকুরী,0.7610981166362762,0.0,1.7610981166362762
শো,0.7608853578567505,0.0,1.7608853578567505
বেসরকারী,0.760874554514885,0.0,1.760874554514885
সেনা,0.7608595043420792,0.0,1.7608595043420792
মণ্ডলীর,0.7608164548873901,0.0,1.7608164548873901
সংগ্রহে,0.7608143538236618,0.0,1.7608143538236618
গার্ডেন,0.7607325166463852,0.0,1.7607325166463852
খোঁচা,0.760691910982132,0.0,1.760691910982132
মর্মান্তিক,0.76067154109478,0.0,1.76067154109478
পারত,0.7605991363525391,0.0,1.760599136352539
সাদ,0.7605578601360321,0.0,1.760557860136032
যুগল,0.7604743987321854,0.0,1.7604743987321854
বিকল্প,0.760264053940773,0.0,1.760264053940773
পাঁচেক,0.7601927667856216,0.0,1.7601927667856216
ভোট,0.7600404620170593,0.0,1.7600404620170593
পড়েছেন,0.7598711997270584,0.0,1.7598711997270584
যুবতী,0.7598691433668137,0.0,1.7598691433668137
খারিজ,0.7596093118190765,0.0,1.7596093118190765
বকুল,0.7595754265785217,0.0,1.7595754265785217
কারাগারে,0.759498342871666,0.0,1.759498342871666
জিম,0.7594004422426224,0.0,1.7594004422426224
টনটনে,0.7592785954475403,0.0,1.7592785954475403
সান্ত্বনা,0.7592704445123672,0.0,1.7592704445123672
এমনভাবে,0.7591980546712875,0.0,1.7591980546712875
খুললো,0.7591832876205444,0.0,1.7591832876205444
সাধনা,0.7591217458248138,0.0,1.7591217458248138
অনুষ্ঠিত,0.7591200619935989,0.0,1.759120061993599
আমল,0.7589975446462631,0.0,1.7589975446462631
থাই,0.7589515596628189,0.0,1.758951559662819
মেটা,0.758894219994545,0.0,1.758894219994545
লাফিয়ে,0.7587686777114868,0.0,1.7587686777114868
ফুক,0.7586840689182281,0.0,1.7586840689182281
রজনী,0.7586767375469208,0.0,1.7586767375469208
বসলে,0.7585944086313248,0.0,1.7585944086313248
রূপসী,0.7585910856723785,0.0,1.7585910856723785
লাইসেন্স,0.7585866451263428,0.0,1.7585866451263428
সম্মিলিত,0.7585847824811935,0.0,1.7585847824811935
রাবণ,0.7584720999002457,0.0,1.7584720999002457
জেনেছি,0.7584001570940018,0.0,1.7584001570940018
বাদশ,0.7583959996700287,0.0,1.7583959996700287
লুকিয়ে,0.7583203166723251,0.0,1.7583203166723251
সুখবর,0.7582767158746719,0.0,1.758276715874672
কোর,0.7581739574670792,0.0,1.7581739574670792
গ্রানাইট,0.7581510245800018,0.0,1.7581510245800018
নেপা,0.7580317556858063,0.0,1.7580317556858063
হবেনা,0.7579538971185684,0.0,1.7579538971185684
ব্যাপারী,0.7578669786453247,0.0,1.7578669786453247
পার্শ্ববর্তী,0.7577915340662003,0.0,1.7577915340662003
পরিচালিত,0.7577618658542633,0.0,1.7577618658542633
উত্তপ্ত,0.757746696472168,0.0,1.757746696472168
বাঙ্গালীর,0.7577120363712311,0.0,1.757712036371231
দিচ্ছি,0.7575432807207108,0.0,1.7575432807207108
নামলো,0.7575388699769974,0.0,1.7575388699769974
জনসাধারণ,0.75749671459198,0.0,1.75749671459198
ছলে,0.7573925107717514,0.0,1.7573925107717514
উল্লিখিত,0.7571087181568146,0.0,1.7571087181568146
সোজ,0.757060095667839,0.0,1.757060095667839
যৌথ,0.7570314407348633,0.0,1.7570314407348633
ভবানীপুর,0.7565775513648987,0.0,1.7565775513648987
অন্ধ,0.7563075125217438,0.0,1.7563075125217438
লিস্ট,0.7561497241258621,0.0,1.7561497241258621
সংক্ষেপ,0.7558652609586716,0.0,1.7558652609586716
দর্শনার্থী,0.7558605521917343,0.0,1.7558605521917343
ফোর্স,0.7558181285858154,0.0,1.7558181285858154
হাতছানি,0.7557869255542755,0.0,1.7557869255542755
শ্রীরাম,0.7557812333106995,0.0,1.7557812333106995
উত্তোলন,0.755776047706604,0.0,1.755776047706604
বেড,0.7557641267776489,0.0,1.755764126777649
বুড়ো,0.7557133883237839,0.0,1.7557133883237839
সতর্কতা,0.7556235492229462,0.0,1.7556235492229462
ভাইরাল,0.7556045651435852,0.0,1.7556045651435852
প্রকৃতপক্ষে,0.7553859204053879,0.0,1.7553859204053879
এনেছিল,0.7553846538066864,0.0,1.7553846538066864
কালে,0.755375012755394,0.0,1.755375012755394
ভবঘুরে,0.7551784962415695,0.0,1.7551784962415695
সত্বে,0.7550665140151978,0.0,1.7550665140151978
যুবা,0.7547471672296524,0.0,1.7547471672296524
দানব,0.7546809911727905,0.0,1.7546809911727905
রাজপথে,0.7546662092208862,0.0,1.7546662092208862
পাচা,0.7544285506010056,0.0,1.7544285506010056
তাড়া,0.754424199461937,0.0,1.754424199461937
কুশল,0.7543839514255524,0.0,1.7543839514255524
ইউনিভার্সি,0.7542901188135147,0.0,1.7542901188135147
তাঁতী,0.7542809695005417,0.0,1.7542809695005417
সহসা,0.7542528957128525,0.0,1.7542528957128525
ভেবেছিল,0.7541113495826721,0.0,1.7541113495826721
ক্ষতবিক্ষত,0.7541095018386841,0.0,1.754109501838684
এজ,0.7540403604507446,0.0,1.7540403604507446
আলোকিত,0.7539626061916351,0.0,1.7539626061916351
চলুন,0.7539154887199402,0.0,1.7539154887199402
ইতি,0.7537282854318619,0.0,1.7537282854318619
জেন,0.7537175565958023,0.0,1.7537175565958023
নাকচ,0.7536526769399643,0.0,1.7536526769399643
কান্ত,0.7530445158481598,0.0,1.7530445158481598
হ্যাঁ,0.7529769241809845,0.0,1.7529769241809845
ভ্যান,0.7529521733522415,0.0,1.7529521733522415
ধার্য,0.7529336214065552,0.0,1.7529336214065552
দুবে,0.7529155164957047,0.0,1.7529155164957047
পিছ,0.7525660395622253,0.0,1.7525660395622253
হেলিকপ্,0.752381905913353,0.0,1.752381905913353
সাক,0.752065896987915,0.0,1.752065896987915
কেয়,0.7519941180944443,0.0,1.7519941180944443
কথিত,0.7519676387310028,0.0,1.7519676387310028
ঢাবি,0.7519485801458359,0.0,1.7519485801458359
প্রস্তুতির,0.751651406288147,0.0,1.751651406288147
নিরুদ্দেশ,0.7516045868396759,0.0,1.751604586839676
একগুচ্,0.7515340596437454,0.0,1.7515340596437454
নামবে,0.7515030652284622,0.0,1.7515030652284622
তাহ,0.7514897286891937,0.0,1.7514897286891937
কুসুম,0.7615259438753128,0.010101010101010102,1.7514249337743029
হোম,0.7512924820184708,0.0,1.7512924820184708
মনোরঞ্জন,0.7512393891811371,0.0,1.751239389181137
নূন,0.7508866488933563,0.0,1.7508866488933563
